date(YYYY-MM-DD), time(UTC), lat(deg), lon(deg), scene_id, cldc, tau_liq, tau_ice, tile number, grid_latt and grid_lont index 1, grid_latt and grid_lont index 2,INVALID
2016-08-01, 06:00:00, 33.14, 89.81, 517, 0.53, 0.00, 25.39, 2, 2630, 1840,9
2016-08-01, 06:00:00, 68.15, 55.19, 517, 0.51, 6.43, 33.13, 3, 908, 1241,9
2016-08-01, 06:00:00, 14.21, 44.94, 517, 0.65, 0.00, 21.71, 2, 2074, 387,9
2016-08-01, 06:00:00, 42.90, 93.56, 517, 0.70, 0.00, 33.82, 2, 3020, 1958,9
2016-08-01, 06:00:00, 42.90, 93.59, 517, 0.56, 0.00, 22.79, 2, 3020, 1959,9
2016-08-01, 06:00:00, -31.35, 133.89, 517, 0.68, 12.48, 15.18, 4, 348, 2759,9
2016-08-01, 06:00:00, -29.48, 131.50, 517, 0.68, 8.33, 27.44, 4, 258, 2715,9
2016-08-01, 06:00:00, -30.96, 133.89, 517, 0.56, 9.12, 28.17, 4, 348, 2743,9
2016-08-01, 06:00:00, 42.88, 93.56, 517, 0.64, 0.00, 39.43, 2, 3019, 1958,9
2016-08-01, 06:00:00, 24.18, 256.54, 518, 0.54, 5.73, 47.16, 5, 1430, 768,9
2016-08-01, 06:00:00, -29.73, 134.54, 518, 0.57, 1.56, 51.77, 4, 372, 2685,9
2016-08-01, 06:00:00, 56.24, 109.32, 518, 0.52, 9.17, 34.86, 3, 561, 2104,9
2016-08-01, 06:00:00, 34.00, 90.00, 518, 0.65, 25.50, 36.84, 2, 2662, 1846,9
2016-08-01, 06:00:00, 31.49, 95.98, 518, 0.70, 17.48, 43.66, 2, 2593, 2035,9
2016-08-01, 06:00:00, 32.72, 91.50, 518, 0.70, 4.35, 62.39, 2, 2620, 1893,9
2016-08-01, 06:00:00, 42.85, 93.56, 518, 0.58, 0.00, 40.37, 2, 3018, 1958,9
2016-08-01, 06:00:00, 57.04, 109.28, 518, 0.69, 1.04, 61.97, 3, 587, 2087,9
2016-08-01, 06:00:00, 35.76, 85.20, 518, 0.69, 67.91, 138.40, 2, 2716, 1697,9
2016-08-01, 06:00:00, 32.61, 91.53, 518, 0.65, 10.44, 55.65, 2, 2616, 1894,9
2016-08-01, 06:00:00, 67.66, 81.30, 519, 0.90, 0.00, 0.02, 3, 831, 1553,9
2016-08-01, 06:00:00, -42.40, 292.98, 519, 0.88, 0.00, 0.09, 6, 2532, 99,9
2016-08-01, 06:00:00, 42.85, 52.39, 519, 0.93, 0.06, 0.25, 3, 54, 689,9
2016-08-01, 06:00:00, 42.80, 53.84, 519, 0.89, 0.00, 0.10, 3, 37, 726,9
2016-08-01, 06:00:00, 28.27, 74.60, 519, 0.99, 0.00, 0.13, 2, 2447, 1370,11
2016-08-01, 06:00:00, 64.40, 172.68, 519, 0.92, 0.00, 0.08, 3, 1576, 2351,9
2016-08-01, 06:00:00, 45.72, 97.22, 519, 0.99, 0.00, 0.09, 3, 83, 2039,11
2016-08-01, 06:00:00, 45.53, 254.84, 519, 0.90, 0.00, 0.17, 3, 3046, 1692,9
2016-08-01, 06:00:00, 43.44, 55.83, 519, 0.85, 0.00, 0.06, 3, 44, 796,9
2016-08-01, 06:00:00, 63.21, 159.48, 519, 0.95, 0.00, 0.07, 3, 1374, 2379,9
2016-08-01, 06:00:00, 14.43, 45.00, 520, 0.87, 0.00, 4.30, 2, 2082, 389,9
2016-08-01, 06:00:00, -29.40, 134.29, 520, 0.98, 0.37, 2.36, 4, 363, 2675,11
2016-08-01, 06:00:00, 14.75, 23.89, 520, 0.92, 0.00, 2.57, 1, 2087, 2643,9
2016-08-01, 06:00:00, -42.83, 291.05, 520, 0.87, 0.00, 3.84, 6, 2472, 92,9
2016-08-01, 06:00:00, 32.35, 82.16, 520, 0.90, 0.00, 3.86, 2, 2588, 1603,9
2016-08-01, 06:00:00, -28.16, 140.62, 520, 0.95, 0.00, 3.72, 4, 591, 2559,9
2016-08-01, 06:00:00, -29.71, 140.79, 520, 0.95, 0.00, 3.33, 4, 597, 2617,9
2016-08-01, 06:00:00, -27.59, 141.48, 520, 0.80, 0.00, 2.69, 4, 621, 2530,9
2016-08-01, 06:00:00, 33.01, 89.71, 520, 0.85, 0.60, 4.40, 2, 2625, 1837,9
2016-08-01, 06:00:00, -27.52, 141.39, 520, 1.00, 0.00, 3.08, 4, 618, 2528,11
2016-08-01, 06:00:00, 16.03, 345.99, 521, 0.94, 0.00, 7.08, 1, 2038, 1413,9
2016-08-01, 06:00:00, 47.45, 253.05, 521, 0.96, 1.48, 4.59, 3, 2965, 1732,11
2016-08-01, 06:00:00, -39.93, 290.37, 521, 0.87, 0.00, 6.86, 5, 2517, 3037,9
2016-08-01, 06:00:00, 34.02, 358.68, 521, 0.77, 0.00, 6.36, 1, 2659, 1805,9
2016-08-01, 06:00:00, -29.53, 134.45, 521, 0.78, 0.00, 7.60, 4, 369, 2678,9
2016-08-01, 06:00:00, 56.86, 130.18, 521, 1.00, 0.31, 7.08, 3, 819, 2387,11
2016-08-01, 06:00:00, -28.41, 138.50, 521, 0.95, 2.25, 5.27, 4, 516, 2589,9
2016-08-01, 06:00:00, 64.19, 231.35, 521, 0.87, 0.00, 7.68, 3, 2264, 1942,9
2016-08-01, 06:00:00, 47.45, 253.12, 521, 0.92, 1.57, 4.93, 3, 2965, 1730,9
2016-08-01, 06:00:00, -40.72, 291.14, 521, 0.95, 0.00, 6.47, 6, 2539, 7,9
2016-08-01, 06:00:00, 32.40, 94.31, 522, 0.92, 0.31, 14.32, 2, 2619, 1982,9
2016-08-01, 06:00:00, -42.30, 290.90, 522, 0.99, 0.00, 13.23, 6, 2484, 69,11
2016-08-01, 06:00:00, 30.88, 82.87, 522, 0.97, 1.52, 10.78, 2, 2536, 1625,11
2016-08-01, 06:00:00, 14.33, 45.00, 522, 0.92, 0.51, 15.52, 2, 2078, 389,9
2016-08-01, 06:00:00, -29.96, 133.38, 522, 0.99, 6.22, 8.41, 4, 329, 2709,11
2016-08-01, 06:00:00, 68.06, 58.25, 522, 0.97, 0.21, 10.95, 3, 891, 1274,11
2016-08-01, 06:00:00, -28.90, 142.17, 522, 0.96, 0.00, 10.22, 4, 645, 2574,11
2016-08-01, 06:00:00, 35.44, 252.86, 522, 0.86, 0.00, 12.02, 5, 1316, 365,9
2016-08-01, 06:00:00, -29.56, 134.48, 522, 0.80, 0.00, 13.31, 4, 370, 2679,9
2016-08-01, 06:00:00, 42.92, 93.59, 522, 0.89, 0.00, 17.94, 2, 3021, 1959,9
2016-08-01, 06:00:00, 47.08, 78.94, 523, 0.99, 4.32, 14.23, 3, 85, 1506,11
2016-08-01, 06:00:00, 47.51, 252.07, 523, 0.97, 1.62, 20.85, 3, 2960, 1759,11
2016-08-01, 06:00:00, 67.90, 59.21, 523, 0.91, 12.76, 21.28, 3, 882, 1283,9
2016-08-01, 06:00:00, 48.10, 95.51, 523, 1.00, 0.32, 26.44, 3, 167, 1956,11
2016-08-01, 06:00:00, -29.28, 133.43, 523, 0.89, 0.00, 33.80, 4, 331, 2681,9
2016-08-01, 06:00:00, 31.69, 93.31, 523, 0.86, 0.00, 22.65, 2, 2589, 1950,9
2016-08-01, 06:00:00, -29.80, 141.86, 523, 0.99, 0.00, 34.21, 4, 634, 2611,11
2016-08-01, 06:00:00, -29.51, 131.50, 523, 0.76, 0.71, 28.11, 4, 258, 2716,9
2016-08-01, 06:00:00, -28.98, 140.79, 523, 0.83, 0.00, 31.90, 4, 597, 2589,9
2016-08-01, 06:00:00, -29.68, 134.45, 523, 0.97, 2.13, 34.99, 4, 369, 2684,11
2016-08-01, 06:00:00, 56.26, 109.34, 524, 0.80, 4.47, 48.60, 3, 562, 2104,9
2016-08-01, 06:00:00, -29.69, 134.51, 524, 0.82, 14.53, 82.93, 4, 371, 2684,9
2016-08-01, 06:00:00, 47.51, 252.14, 524, 0.84, 53.72, 70.28, 3, 2960, 1757,9
2016-08-01, 06:00:00, 56.56, 119.98, 524, 0.94, 13.91, 44.80, 3, 679, 2264,9
2016-08-01, 06:00:00, -40.66, 290.43, 524, 0.95, 36.75, 44.30, 5, 2519, 3068,9
2016-08-01, 06:00:00, -30.35, 142.40, 524, 0.78, 0.26, 76.82, 4, 653, 2627,9
2016-08-01, 06:00:00, -29.14, 133.06, 524, 0.76, 11.65, 54.78, 4, 317, 2680,9
2016-08-01, 06:00:00, 35.73, 85.20, 524, 0.78, 59.72, 131.38, 2, 2715, 1697,9
2016-08-01, 06:00:00, -30.14, 132.29, 524, 0.93, 50.21, 51.70, 4, 288, 2731,9
2016-08-01, 06:00:00, 47.51, 252.10, 524, 0.83, 37.88, 64.90, 3, 2960, 1758,9
2016-08-01, 06:00:00, 69.14, 74.15, 525, 1.00, 0.00, 0.54, 3, 883, 1468,11
2016-08-01, 06:00:00, 65.92, 145.64, 525, 1.00, 0.00, 0.04, 3, 1213, 2236,11
2016-08-01, 06:00:00, 25.20, 69.87, 525, 1.00, 0.00, 0.31, 2, 2350, 1223,11
2016-08-01, 06:00:00, 40.76, 63.59, 525, 1.00, 0.00, 0.13, 2, 2949, 1024,11
2016-08-01, 06:00:00, 27.32, 256.67, 525, 1.00, 0.00, 0.35, 5, 1434, 661,11
2016-08-01, 06:00:00, -42.03, 287.74, 525, 1.00, 0.06, 0.13, 6, 2410, 22,11
2016-08-01, 06:00:00, 74.05, 106.77, 525, 1.00, 0.00, 0.24, 3, 1091, 1763,11
2016-08-01, 06:00:00, 22.33, 55.10, 525, 1.00, 0.00, 0.03, 2, 2310, 745,11
2016-08-01, 06:00:00, 71.16, 141.33, 525, 1.00, 0.00, 0.20, 3, 1249, 2057,11
2016-08-01, 06:00:00, 37.65, 249.11, 525, 1.00, 0.00, 0.13, 5, 1199, 271,11
2016-08-01, 06:00:00, -29.74, 140.82, 526, 1.00, 0.00, 3.42, 4, 598, 2618,11
2016-08-01, 06:00:00, 47.83, 93.24, 526, 1.00, 0.00, 2.97, 3, 145, 1900,11
2016-08-01, 06:00:00, 47.53, 94.03, 526, 1.00, 0.99, 1.76, 3, 137, 1925,11
2016-08-01, 06:00:00, 43.75, 92.61, 526, 1.00, 0.00, 5.28, 2, 3050, 1928,11
2016-08-01, 06:00:00, 35.81, 1.15, 527, 1.00, 0.00, 8.16, 1, 2733, 1882,11
2016-08-01, 06:00:00, 46.88, 93.27, 528, 1.00, 4.96, 5.72, 3, 108, 1913,11
2016-08-01, 06:00:00, 65.99, 166.83, 528, 1.00, 0.00, 16.60, 3, 1493, 2297,11
2016-08-01, 06:00:00, 19.23, 41.56, 531, 0.10, 0.80, 0.00, 2, 2298, 260,6
2016-08-01, 06:00:00, 27.00, 18.55, 531, 0.04, 1.30, 0.00, 1, 2508, 2453,3
2016-08-01, 06:00:00, 18.55, 15.31, 531, 0.23, 1.60, 0.00, 1, 2177, 2342,6
2016-08-01, 06:00:00, 18.68, 15.17, 531, 0.06, 0.04, 0.00, 1, 2181, 2337,6
2016-08-01, 06:00:00, 28.35, 18.20, 531, 0.16, 0.03, 0.00, 1, 2556, 2441,6
2016-08-01, 06:00:00, 3.24, 35.28, 531, 0.15, 1.47, 0.00, 2, 1677, 12,6
2016-08-01, 06:00:00, 27.26, 18.23, 531, 0.02, 0.13, 0.00, 1, 2515, 2442,3
2016-08-01, 06:00:00, 3.98, 35.26, 531, 0.02, 2.40, 0.00, 2, 1709, 11,3
2016-08-01, 06:00:00, 30.40, 30.31, 531, 0.21, 0.36, 0.00, 1, 2780, 2885,6
2016-08-01, 06:00:00, 27.00, 18.58, 531, 0.10, 0.55, 0.00, 1, 2508, 2454,6
2016-08-01, 06:00:00, 18.44, 15.28, 532, 0.24, 5.96, 0.00, 1, 2173, 2341,6
2016-08-01, 06:00:00, 19.26, 41.66, 532, 0.17, 2.64, 0.00, 2, 2298, 264,6
2016-08-01, 06:00:00, 3.78, 35.48, 532, 0.21, 2.63, 0.00, 2, 1700, 20,6
2016-08-01, 06:00:00, 18.25, 15.61, 532, 0.01, 4.40, 0.00, 1, 2168, 2352,3
2016-08-01, 06:00:00, 36.81, 82.32, 532, 0.23, 4.75, 0.00, 2, 2752, 1608,6
2016-08-01, 06:00:00, 61.47, 142.84, 532, 0.19, 4.14, 0.00, 3, 1103, 2359,6
2016-08-01, 06:00:00, 19.45, 15.70, 532, 0.21, 2.81, 0.00, 1, 2211, 2355,6
2016-08-01, 06:00:00, 17.10, 42.56, 532, 0.19, 4.43, 0.00, 2, 2204, 298,6
2016-08-01, 06:00:00, 37.21, 84.30, 532, 0.18, 2.91, 0.00, 2, 2769, 1669,6
2016-08-01, 06:00:00, 17.14, 42.50, 532, 0.19, 5.42, 0.00, 2, 2206, 296,6
2016-08-01, 06:00:00, 29.17, 69.97, 533, 0.04, 8.72, 0.00, 2, 2488, 1226,3
2016-08-01, 06:00:00, 61.28, 144.16, 533, 0.05, 9.31, 0.00, 3, 1119, 2374,3
2016-08-01, 06:00:00, 64.70, 164.53, 533, 0.05, 9.77, 0.00, 3, 1457, 2338,3
2016-08-01, 06:00:00, 37.02, 83.52, 533, 0.09, 8.71, 0.00, 2, 2761, 1645,6
2016-08-01, 06:00:00, 3.56, 35.60, 533, 0.10, 9.14, 0.00, 2, 1690, 25,6
2016-08-01, 06:00:00, 61.74, 142.36, 533, 0.07, 7.18, 0.00, 3, 1101, 2347,6
2016-08-01, 06:00:00, 36.81, 82.35, 533, 0.19, 6.40, 0.00, 2, 2752, 1609,6
2016-08-01, 06:00:00, 18.32, 15.90, 533, 0.05, 8.69, 0.00, 1, 2172, 2362,3
2016-08-01, 06:00:00, 18.63, 41.45, 533, 0.03, 8.20, 0.00, 2, 2275, 256,3
2016-08-01, 06:00:00, 34.43, 119.93, 533, 0.17, 7.00, 0.00, 2, 2943, 2870,6
2016-08-01, 06:00:00, 18.69, 41.48, 534, 0.16, 10.62, 0.00, 2, 2277, 257,6
2016-08-01, 06:00:00, 42.78, 107.88, 534, 0.20, 11.84, 0.00, 3, 54, 2393,6
2016-08-01, 06:00:00, 18.56, 41.45, 534, 0.11, 11.70, 0.00, 2, 2272, 256,6
2016-08-01, 06:00:00, 19.18, 41.53, 534, 0.02, 13.00, 0.00, 2, 2296, 259,3
2016-08-01, 06:00:00, 18.31, 14.96, 534, 0.19, 11.00, 0.00, 1, 2167, 2330,6
2016-08-01, 06:00:00, 18.29, 14.96, 534, 0.13, 10.19, 0.00, 1, 2166, 2330,6
2016-08-01, 06:00:00, 18.50, 41.43, 534, 0.05, 17.36, 0.00, 2, 2270, 255,3
2016-08-01, 06:00:00, 11.03, 47.22, 534, 0.22, 14.54, 0.00, 2, 1942, 470,6
2016-08-01, 06:00:00, 18.72, 41.50, 534, 0.05, 10.82, 0.00, 2, 2278, 258,3
2016-08-01, 06:00:00, 18.48, 41.43, 534, 0.05, 15.52, 0.00, 2, 2269, 255,3
2016-08-01, 06:00:00, 36.97, 82.48, 535, 0.18, 21.79, 0.00, 2, 2758, 1613,6
2016-08-01, 06:00:00, 34.45, 119.98, 535, 0.18, 20.34, 0.00, 2, 2945, 2872,6
2016-08-01, 06:00:00, 36.90, 83.10, 535, 0.09, 24.57, 0.00, 2, 2756, 1632,6
2016-08-01, 06:00:00, 18.97, 41.50, 535, 0.18, 27.50, 0.00, 2, 2288, 258,6
2016-08-01, 06:00:00, 64.73, 164.52, 535, 0.17, 19.14, 0.00, 3, 1457, 2337,6
2016-08-01, 06:00:00, 41.84, 107.38, 535, 0.05, 28.85, 0.00, 3, 10, 2406,3
2016-08-01, 06:00:00, 13.13, 41.63, 535, 0.23, 20.82, 0.00, 2, 2054, 263,6
2016-08-01, 06:00:00, 36.90, 83.13, 535, 0.13, 26.25, 0.00, 2, 2756, 1633,6
2016-08-01, 06:00:00, 18.53, 41.43, 535, 0.15, 18.43, 0.00, 2, 2271, 255,6
2016-08-01, 06:00:00, 41.87, 107.42, 535, 0.21, 18.96, 0.00, 3, 12, 2406,6
2016-08-01, 06:00:00, 18.55, 41.19, 536, 0.05, 42.45, 0.00, 2, 2274, 246,3
2016-08-01, 06:00:00, 18.52, 41.19, 536, 0.05, 60.00, 0.00, 2, 2273, 246,3
2016-08-01, 06:00:00, 55.16, 108.77, 536, 0.05, 77.53, 0.00, 3, 520, 2117,3
2016-08-01, 06:00:00, 41.92, 107.24, 536, 0.05, 46.41, 0.00, 3, 12, 2400,3
2016-08-01, 06:00:00, 18.84, 41.48, 536, 0.18, 58.51, 0.00, 2, 2283, 257,6
2016-08-01, 06:00:00, 18.86, 41.48, 536, 0.11, 54.50, 0.00, 2, 2284, 257,6
2016-08-01, 06:00:00, -15.86, 11.97, 537, 0.44, 0.29, 0.00, 1, 1004, 2230,6
2016-08-01, 06:00:00, 30.96, 28.84, 537, 0.34, 0.79, 0.00, 1, 2781, 2828,6
2016-08-01, 06:00:00, 27.53, 18.20, 537, 0.31, 0.61, 0.00, 1, 2525, 2441,6
2016-08-01, 06:00:00, 36.85, 82.81, 537, 0.42, 1.38, 0.00, 2, 2754, 1623,6
2016-08-01, 06:00:00, 27.23, 18.35, 537, 0.49, 1.58, 0.00, 1, 2515, 2446,6
2016-08-01, 06:00:00, 20.50, 17.60, 537, 0.34, 0.78, 0.00, 1, 2260, 2420,6
2016-08-01, 06:00:00, 21.49, 16.78, 537, 0.35, 0.73, 0.00, 1, 2291, 2392,6
2016-08-01, 06:00:00, 37.21, 84.33, 537, 0.28, 1.25, 0.00, 2, 2769, 1670,6
2016-08-01, 06:00:00, 27.19, 18.29, 537, 0.30, 1.67, 0.00, 1, 2513, 2444,6
2016-08-01, 06:00:00, -30.36, 19.41, 537, 0.31, 0.40, 0.00, 1, 429, 2483,6
2016-08-01, 06:00:00, 28.96, 69.81, 538, 0.34, 5.09, 0.00, 2, 2481, 1221,6
2016-08-01, 06:00:00, 34.43, 119.85, 538, 0.37, 3.34, 0.00, 2, 2942, 2867,6
2016-08-01, 06:00:00, 27.19, 18.40, 538, 0.35, 2.66, 0.00, 1, 2514, 2448,6
2016-08-01, 06:00:00, 18.16, 15.84, 538, 0.32, 3.63, 0.00, 1, 2166, 2360,6
2016-08-01, 06:00:00, 28.96, 69.75, 538, 0.33, 4.33, 0.00, 2, 2481, 1219,6
2016-08-01, 06:00:00, -16.93, 287.74, 538, 0.32, 3.71, 0.00, 5, 2425, 2132,6
2016-08-01, 06:00:00, 18.32, 15.52, 538, 0.46, 4.07, 0.00, 1, 2170, 2349,6
2016-08-01, 06:00:00, 17.61, 42.80, 538, 0.41, 2.51, 0.00, 2, 2222, 307,6
2016-08-01, 06:00:00, 63.07, 145.33, 538, 0.37, 2.87, 0.00, 3, 1165, 2324,6
2016-08-01, 06:00:00, -15.58, 285.20, 538, 0.43, 3.46, 0.00, 5, 2338, 2072,6
2016-08-01, 06:00:00, 36.92, 82.39, 539, 0.43, 8.81, 0.00, 2, 2756, 1610,6
2016-08-01, 06:00:00, 16.99, 42.61, 539, 0.36, 8.56, 0.00, 2, 2199, 300,6
2016-08-01, 06:00:00, 18.28, 15.58, 539, 0.46, 8.79, 0.00, 1, 2169, 2351,6
2016-08-01, 06:00:00, 64.73, 164.59, 539, 0.35, 7.75, 0.00, 3, 1458, 2337,6
2016-08-01, 06:00:00, 3.58, 35.57, 539, 0.42, 7.53, 0.00, 2, 1691, 24,6
2016-08-01, 06:00:00, 36.70, 82.26, 539, 0.35, 6.85, 0.00, 2, 2748, 1606,6
2016-08-01, 06:00:00, 18.64, 15.28, 539, 0.33, 6.54, 0.00, 1, 2180, 2341,6
2016-08-01, 06:00:00, 18.33, 15.87, 539, 0.32, 8.31, 0.00, 1, 2172, 2361,6
2016-08-01, 06:00:00, 53.59, 193.04, 539, 0.48, 9.90, 0.00, 3, 2039, 2653,6
2016-08-01, 06:00:00, 54.60, 195.65, 539, 0.49, 7.64, 0.00, 3, 2071, 2598,6
2016-08-01, 06:00:00, 59.87, 162.50, 540, 0.32, 13.97, 0.00, 3, 1403, 2501,6
2016-08-01, 06:00:00, 29.33, 70.16, 540, 0.31, 11.01, 0.00, 2, 2493, 1232,6
2016-08-01, 06:00:00, 19.44, 18.52, 540, 0.45, 15.76, 0.00, 1, 2227, 2452,6
2016-08-01, 06:00:00, 29.08, 69.91, 540, 0.50, 12.28, 0.00, 2, 2485, 1224,6
2016-08-01, 06:00:00, 37.02, 83.55, 540, 0.33, 14.78, 0.00, 2, 2761, 1646,6
2016-08-01, 06:00:00, 40.63, 122.28, 540, 0.41, 14.61, 0.00, 3, 170, 2800,6
2016-08-01, 06:00:00, 19.20, 41.53, 540, 0.41, 10.49, 0.00, 2, 2297, 259,6
2016-08-01, 06:00:00, 18.33, 17.19, 540, 0.41, 12.95, 0.00, 1, 2179, 2406,6
2016-08-01, 06:00:00, 18.95, 41.53, 540, 0.46, 15.09, 0.00, 2, 2287, 259,6
2016-08-01, 06:00:00, 12.81, 41.69, 540, 0.33, 10.94, 0.00, 2, 2041, 265,6
2016-08-01, 06:00:00, 64.76, 164.58, 541, 0.33, 35.87, 0.00, 3, 1458, 2336,6
2016-08-01, 06:00:00, 18.63, 41.43, 541, 0.26, 23.23, 0.00, 2, 2275, 255,6
2016-08-01, 06:00:00, 37.04, 83.65, 541, 0.36, 18.72, 0.00, 2, 2762, 1649,6
2016-08-01, 06:00:00, 18.96, 41.45, 541, 0.39, 29.17, 0.00, 2, 2288, 256,6
2016-08-01, 06:00:00, 41.85, 107.40, 541, 0.28, 27.21, 0.00, 3, 11, 2406,6
2016-08-01, 06:00:00, 18.99, 41.48, 541, 0.44, 25.90, 0.00, 2, 2289, 257,6
2016-08-01, 06:00:00, 18.93, 41.45, 541, 0.33, 33.45, 0.00, 2, 2287, 256,6
2016-08-01, 06:00:00, 55.64, 157.48, 541, 0.31, 32.88, 0.00, 3, 1276, 2637,6
2016-08-01, 06:00:00, 36.90, 83.16, 541, 0.28, 28.49, 0.00, 2, 2756, 1634,6
2016-08-01, 06:00:00, 36.87, 83.07, 541, 0.48, 37.28, 0.00, 2, 2755, 1631,6
2016-08-01, 06:00:00, 37.04, 83.78, 542, 0.37, 53.00, 0.00, 2, 2762, 1653,6
2016-08-01, 06:00:00, 37.04, 83.81, 542, 0.44, 64.37, 0.00, 2, 2762, 1654,6
2016-08-01, 06:00:00, 18.55, 41.29, 542, 0.43, 65.36, 0.00, 2, 2273, 250,6
2016-08-01, 06:00:00, 37.04, 83.84, 542, 0.46, 71.03, 0.00, 2, 2762, 1655,6
2016-08-01, 06:00:00, 18.91, 41.45, 542, 0.46, 45.97, 0.00, 2, 2286, 256,6
2016-08-01, 06:00:00, 18.68, 41.43, 542, 0.49, 53.45, 0.00, 2, 2277, 255,6
2016-08-01, 06:00:00, 18.79, 41.48, 542, 0.49, 48.73, 0.00, 2, 2281, 257,6
2016-08-01, 06:00:00, 37.04, 83.75, 542, 0.32, 40.21, 0.00, 2, 2762, 1652,6
2016-08-01, 06:00:00, 18.81, 41.48, 542, 0.44, 56.41, 0.00, 2, 2282, 257,6
2016-08-01, 06:00:00, 18.65, 41.40, 542, 0.36, 112.22, 0.00, 2, 2276, 254,6
2016-08-01, 06:00:00, -15.39, 285.40, 543, 0.53, 1.51, 0.00, 5, 2345, 2066,9
2016-08-01, 06:00:00, 28.64, 18.86, 543, 0.57, 0.20, 0.00, 1, 2573, 2464,9
2016-08-01, 06:00:00, 30.95, 15.28, 543, 0.68, 0.18, 0.00, 1, 2631, 2341,9
2016-08-01, 06:00:00, 19.20, 16.02, 543, 0.66, 1.98, 0.00, 1, 2204, 2366,9
2016-08-01, 06:00:00, 30.99, 15.37, 543, 0.53, 0.54, 0.00, 1, 2633, 2344,9
2016-08-01, 06:00:00, 27.68, 18.58, 543, 0.60, 0.64, 0.00, 1, 2534, 2454,9
2016-08-01, 06:00:00, 37.17, 83.68, 543, 0.57, 0.01, 0.00, 2, 2767, 1650,9
2016-08-01, 06:00:00, -17.91, 289.29, 543, 0.66, 1.03, 0.00, 5, 2479, 2176,9
2016-08-01, 06:00:00, 28.37, 18.43, 543, 0.71, 2.32, 0.00, 1, 2559, 2449,9
2016-08-01, 06:00:00, -17.02, 11.76, 543, 0.50, 1.55, 0.00, 1, 965, 2223,6
2016-08-01, 06:00:00, 36.91, 82.58, 544, 0.51, 4.62, 0.00, 2, 2756, 1616,9
2016-08-01, 06:00:00, -17.94, 289.26, 544, 0.72, 3.02, 0.00, 5, 2478, 2177,9
2016-08-01, 06:00:00, -15.27, 284.93, 544, 0.68, 2.84, 0.00, 5, 2329, 2060,9
2016-08-01, 06:00:00, 4.09, 35.89, 544, 0.63, 4.46, 0.00, 2, 1712, 37,9
2016-08-01, 06:00:00, 36.80, 82.87, 544, 0.67, 4.01, 0.00, 2, 2752, 1625,9
2016-08-01, 06:00:00, -16.46, 286.96, 544, 0.54, 2.92, 0.00, 5, 2398, 2111,9
2016-08-01, 06:00:00, 36.77, 82.87, 544, 0.50, 3.62, 0.00, 2, 2751, 1625,6
2016-08-01, 06:00:00, 19.00, 41.61, 544, 0.67, 3.89, 0.00, 2, 2288, 262,9
2016-08-01, 06:00:00, 30.46, 70.64, 544, 0.66, 4.45, 0.00, 2, 2532, 1247,9
2016-08-01, 06:00:00, 18.04, 15.52, 544, 0.73, 5.22, 0.00, 1, 2160, 2349,9
2016-08-01, 06:00:00, 17.70, 42.87, 545, 0.53, 6.69, 0.00, 2, 2225, 310,9
2016-08-01, 06:00:00, -16.71, 287.54, 545, 0.74, 6.34, 0.00, 5, 2418, 2123,9
2016-08-01, 06:00:00, 37.32, 84.07, 545, 0.63, 6.84, 0.00, 2, 2773, 1662,9
2016-08-01, 06:00:00, 27.68, 18.72, 545, 0.66, 6.01, 0.00, 1, 2535, 2459,9
2016-08-01, 06:00:00, 28.99, 69.75, 545, 0.57, 9.13, 0.00, 2, 2482, 1219,9
2016-08-01, 06:00:00, 36.68, 82.26, 545, 0.51, 7.35, 0.00, 2, 2747, 1606,9
2016-08-01, 06:00:00, 18.31, 15.58, 545, 0.70, 9.42, 0.00, 1, 2170, 2351,9
2016-08-01, 06:00:00, 18.43, 15.31, 545, 0.68, 7.47, 0.00, 1, 2173, 2342,9
2016-08-01, 06:00:00, 18.65, 16.14, 545, 0.74, 9.15, 0.00, 1, 2185, 2370,9
2016-08-01, 06:00:00, 37.64, 85.95, 545, 0.72, 7.49, 0.00, 2, 2788, 1720,9
2016-08-01, 06:00:00, -15.38, 285.23, 546, 0.74, 11.33, 0.00, 5, 2339, 2065,9
2016-08-01, 06:00:00, 18.29, 15.70, 546, 0.55, 12.02, 0.00, 1, 2170, 2355,9
2016-08-01, 06:00:00, 16.96, 42.58, 546, 0.69, 10.36, 0.00, 2, 2198, 299,9
2016-08-01, 06:00:00, 29.02, 69.87, 546, 0.53, 12.14, 0.00, 2, 2483, 1223,9
2016-08-01, 06:00:00, 36.99, 82.48, 546, 0.55, 11.41, 0.00, 2, 2759, 1613,9
2016-08-01, 06:00:00, 36.72, 82.68, 546, 0.66, 10.43, 0.00, 2, 2749, 1619,9
2016-08-01, 06:00:00, 42.81, 107.87, 546, 0.53, 10.54, 0.00, 3, 55, 2392,9
2016-08-01, 06:00:00, 18.98, 41.45, 546, 0.70, 16.71, 0.00, 2, 2289, 256,9
2016-08-01, 06:00:00, 53.62, 193.07, 546, 0.74, 13.32, 0.00, 3, 2039, 2652,9
2016-08-01, 06:00:00, 55.47, 198.23, 546, 0.71, 17.74, 0.00, 3, 2101, 2547,9
2016-08-01, 06:00:00, 18.71, 41.45, 547, 0.61, 26.75, 0.00, 2, 2278, 256,9
2016-08-01, 06:00:00, 19.02, 41.50, 547, 0.64, 24.47, 0.00, 2, 2290, 258,9
